,Unnamed: 0,Number of views last 7 days,currency,Price_Euros,Boat Type,Manufacturer,Type,Condition,Year Built,Length,Width,Material,Country,price_percentile
4553,4553,114,EUR,49500.0,Passenger boat,,Used boat,Used,1930.0,15.5,3.5,Steel,Netherlands ,21-30
4554,4554,114,Â£,4170200.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2019.0,23.62,5.97,GRP,Spain ,91-100
4555,4555,114,EUR,560000.0,Flybridge,Sunseeker ,"Used boat,Diesel",Used,2009.0,17.6,4.62,GRP,Croatia (Hrvatska) ,81-90
4556,4556,114,EUR,133000.0,Motor Yacht,,"Used boat,Unleaded",Used,2011.0,11.25,3.2,GRP,Turkey ,51-60
4557,4557,114,EUR,1550000.0,Flybridge,Princess ,"Used boat,Diesel",Used,2008.0,25.91,6.27,GRP,Croatia (Hrvatska) ,91-100
4558,4558,114,EUR,135000.0,Motor Yacht,Princess ,"Used boat,Diesel",Used,2002.0,12.19,3.81,,Italy ,51-60
4559,4559,114,EUR,1795000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2010.0,25.6,6.35,GRP,Spain ,91-100
4560,4560,114,DKK,207350.0,Motor Yacht,Nord West ,Used boat,Used,2004.0,11.9,3.7,,Denmark ,71-80
4561,4561,114,EUR,59000.0,Sport Boat,Beneteau,"Used boat,Diesel",Used,2002.0,7.62,2.74,GRP,Croatia (Hrvatska) ,31-40
4562,4562,114,EUR,64000.0,Motor Yacht,,"Used boat,Diesel",Used,1917.0,16.0,3.6,Steel,Netherlands ,31-40
4563,4563,114,EUR,35200.0,Pilothouse,Quicksilver ,"Used boat,Unleaded",Used,2016.0,5.75,2.54,PVC,France ,21-30
4564,4564,114,EUR,125000.0,Flybridge,Garin ,"Used boat,Diesel",Used,2000.0,14.0,4.3,GRP,Spain ,51-60
4565,4565,114,EUR,55000.0,Deck Boat,,Used boat,Used,2007.0,7.75,2.65,Steel,Netherlands ,31-40
4566,4566,114,EUR,172500.0,Trawler,,Used boat,Used,2006.0,12.32,4.35,Steel,Netherlands ,61-70
4567,4567,114,EUR,30999.0,Deck Boat,Quicksilver (Brunswick Marine) ,"new boat from stock,Unleaded",new,2020.0,6.12,2.4,GRP,Germany ,11-20
4568,4568,114,EUR,74900.0,Sport Boat,Bayliner ,Used boat,Used,2004.0,9.65,3.35,GRP,Netherlands ,41-50
4569,4569,114,EUR,22800.0,Deck Boat,Yamarin ,new boat from stock,new,2020.0,5.28,2.09,Aluminium,Germany ,11-20
4570,4570,114,EUR,125000.0,House Boat,,new boat from stock,new,,12.0,4.3,,Netherlands ,51-60
4571,4571,114,EUR,52500.0,Center console boat,Jeanneau ,"Used boat,Unleaded",Used,2017.0,7.19,2.54,PVC,Belgium ,31-40
4572,4572,114,EUR,115000.0,Motor Yacht,Bruno Abbate ,"Used boat,Diesel",Used,2001.0,12.49,3.99,,Italy ,51-60
4573,4573,114,EUR,74000.0,"Classic,Runabout",Boesch ,"Used boat,Unleaded",Used,1971.0,5.8,2.1,Wood,Germany ,41-50
4574,4574,114,EUR,25900.0,Working Boat,,new boat from stock,new,,7.49,2.43,Aluminium,Germany ,11-20
4575,4575,114,EUR,129000.0,Offshore Boat,Sunseeker ,"Used boat,Diesel",Used,2005.0,11.89,2.34,GRP,Spain ,51-60
4576,4576,114,Â£,869419.9999999999,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2005.0,25.3,6.19,GRP,United Kingdom ,91-100
4577,4577,114,EUR,495000.0,Flybridge,Nimbus ,"Used boat,Diesel",Used,2018.0,13.2,3.95,GRP,Croatia (Hrvatska) ,81-90
4578,4578,114,EUR,370000.0,Flybridge,Galeon ,"Used boat,Diesel",Used,2007.0,16.8,4.7,GRP,Italy,81-90
4579,4579,114,EUR,265000.0,Motor Yacht,Rizzardi ,"Used boat,Diesel",Used,2006.0,14.8,4.4,GRP,Italy ,71-80
4580,4580,114,EUR,25000.0,Sport Boat,Gobbi ,Used boat,Used,1986.0,7.8,2.51,GRP,Italy ,11-20
4581,4581,113,EUR,59990.0,Trawler,Hollandia ,"Used boat,Diesel",Used,1991.0,10.0,3.3,Steel,Germany ,31-40
4582,4582,113,Â£,78300.0,Flybridge,,"Used boat,Diesel",Used,1995.0,13.41,4.27,,United Kingdom ,41-50
4583,4583,113,EUR,129000.0,Trawler,Gruno ,Used boat,Used,2000.0,11.0,3.9,Steel,Netherlands ,51-60
4584,4584,113,EUR,370000.0,Motor Yacht,Windy ,"Used boat,Diesel",Used,2006.0,17.83,4.54,GRP,Greece ,81-90
4585,4585,113,EUR,2950000.0,Motor Yacht,Monte Carlo ,Used boat,Used,2018.0,24.62,6.15,GRP,Netherlands,91-100
4586,4586,113,EUR,150000.0,Motor Yacht,Atlantis ,"Used boat,Diesel",Used,2015.0,10.25,3.5,,Malta ,61-70
4587,4587,113,EUR,744000.0,Flybridge,Brizo Yachts ,"new boat from stock,Diesel",new,2020.0,13.0,3.95,,Germany ,91-100
4588,4588,113,EUR,27900.0,Cabin Boat,,"Used boat,Diesel",Used,2007.0,7.05,2.47,GRP,Germany ,11-20
4589,4589,113,EUR,199000.0,Flybridge,Prestige Yachts ,"Used boat,Diesel",Used,2010.0,13.93,4.16,GRP,France ,61-70
4590,4590,113,EUR,129500.0,Sport Boat,AXOPAR ,Used boat,Used,2019.0,2.79,2.74,,Malta ,51-60
4591,4591,113,EUR,1895000.0,Mega Yacht,Bandido Yachts ,Diesel,Diesel,2012.0,23.67,6.6,,Croatia (Hrvatska) ,91-100
4592,4592,113,CHF,74765.79,Deck Boat,Uttern ,"new boat from stock,Unleaded",new,2019.0,6.28,2.45,GRP,Switzerland ,41-50
4593,4593,113,EUR,198000.0,Motor Yacht,Jeanneau ,"Used boat,Diesel",Used,2008.0,11.97,3.89,GRP,Germany ,61-70
4594,4594,113,EUR,2388000.0,Motor Yacht,Fjord ,"new boat on order,Diesel",new,,20.67,5.9,GRP,France,91-100
4595,4595,113,Â£,1653000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2017.0,21.7,5.15,GRP,France ,91-100
4596,4596,113,EUR,1607730.0,Motor Yacht,Cranchi ,"new boat on order,Diesel",new,2020.0,17.0,4.95,PVC,France,91-100
4597,4597,113,EUR,51900.0,Sport Boat,Quicksilver ,"new boat from stock,Unleaded",new,,6.99,2.55,GRP,Germany ,31-40
4598,4598,113,CHF,45837.0,Cabin Boat,Quicksilver (Brunswick Marine) ,"new boat from stock,Unleaded",new,,6.12,2.4,GRP,Switzerland ,21-30
4599,4599,113,EUR,38900.0,Bowrider,Saxdor ,"new boat on order,Unleaded",new,2020.0,5.94,2.29,,Germany ,21-30
4600,4600,113,EUR,540242.0,Hardtop,Sasga Yachts ,new boat from stock,new,2020.0,13.2,4.0,,Spain ,81-90
4601,4601,113,EUR,289000.0,Motor Yacht,,"Used boat,Diesel",Used,2007.0,17.68,4.65,GRP,Croatia (Hrvatska) ,71-80
4602,4602,113,EUR,109000.0,House Boat,,new boat from stock,new,2020.0,12.2,4.34,Aluminium,Lithuania ,51-60
4603,4603,113,EUR,7900.0,Deck Boat,Terhi ,"new boat from stock,Unleaded",new,,6.62,1.84,,Germany ,0-10
4604,4604,113,EUR,290000.0,Catamaran,Fountaine Pajot ,"Used boat,Diesel",Used,2017.0,11.01,5.11,GRP,Portugal ,71-80
4605,4605,113,EUR,55000.0,Motor Yacht,Menorquin ,Used boat,Used,1996.0,9.14,3.52,GRP,Spain ,31-40
4606,4606,113,EUR,33000.0,Runabout,Solcio ,Used boat,Used,1972.0,6.6,,,Italy ,11-20
4607,4607,113,EUR,109900.0,Runabout,Nordkapp ,"Display Model,Unleaded",Display,2018.0,8.05,2.5,,Germany ,51-60
4608,4608,113,EUR,998000.0,Flybridge,Fairline ,"Used boat,Diesel",Used,2009.0,23.77,5.69,GRP,France ,91-100
4609,4609,113,EUR,138000.0,Flybridge,Beneteau,"Used boat,Diesel",Used,2015.0,10.22,3.39,PVC,France ,61-70
4610,4610,113,EUR,115000.0,Motor Yacht,Elan ,"Used boat,Diesel",Used,2007.0,10.5,3.49,,Italy ,51-60
4611,4611,113,EUR,120000.0,Center console boat,Prinz ,"Used boat,Diesel",Used,2008.0,11.4,3.85,GRP,Spain,51-60
4612,4612,113,EUR,19000.0,Sport Boat,,"Used boat,Unleaded",Used,2002.0,6.4,2.25,GRP,Italy ,0-10
4613,4613,113,EUR,75000.0,Motor Yacht,Italcraft ,"Used boat,Diesel",Used,1990.0,15.12,4.38,GRP,Portugal ,41-50
4614,4614,113,Â£,2434840.0,Mega Yacht,Sunseeker ,"Used boat,Diesel",Used,2019.0,20.82,5.27,GRP,United Kingdom ,91-100
4615,4615,113,EUR,50900.0,Cabin Boat,Campion ,"new boat from stock,Unleaded",new,2020.0,6.55,2.48,GRP,Germany ,31-40
4616,4616,113,EUR,38900.0,Sport Boat,Princess ,"Used boat,Diesel",Used,1991.0,9.0,3.0,GRP,Croatia (Hrvatska) ,21-30
4617,4617,113,EUR,389000.0,Motor Yacht,Nimbus ,"Used boat,Diesel",Used,2019.0,11.56,3.5,GRP,Netherlands ,81-90
4618,4618,113,EUR,17300.0,Center console boat,Quicksilver ,new boat from stock,new,,5.47,2.29,GRP,Germany ,0-10
4619,4619,113,EUR,69700.0,Center console boat,Sessa ,new boat from stock,new,2020.0,7.0,2.5,GRP,Italy ,41-50
4620,4620,113,EUR,294000.0,Motor Yacht,Pershing ,Used boat,Used,2007.0,15.4,4.14,,Croatia (Hrvatska) ,71-80
4621,4621,113,EUR,380000.0,Flybridge,Dellapasqua ,"Used boat,Diesel",Used,2009.0,17.98,4.95,GRP,Italy ,81-90
4622,4622,113,EUR,379000.0,House Boat,Overblue ,"Used boat,Diesel",Used,2016.0,14.0,4.2,PVC,France ,81-90
4623,4623,113,EUR,480000.0,Flybridge,Azimut ,"Used boat,Diesel",Used,2002.0,22.45,5.51,GRP,Malta ,81-90
4624,4624,113,EUR,16500.0,Sport Boat,,Used boat,Used,2007.0,7.22,2.35,PVC,France,0-10
4625,4625,113,EUR,80000.0,Motor Yacht,Maxum ,"Used boat,Diesel",Used,2005.0,10.67,3.71,GRP,Montenegro ,41-50
4626,4626,113,EUR,69900.0,Flybridge,Prestige Yachts ,"Used boat,Diesel",Used,2003.0,9.9,3.61,PVC,France ,41-50
4627,4627,113,EUR,36414.0,Deck Boat,Jeanneau ,"new boat from stock,Unleaded",new,,7.19,2.52,GRP,Germany ,21-30
4628,4628,113,EUR,49500.0,Trawler,Pedro ,"Used boat,Diesel",Used,1994.0,9.6,3.2,Steel,Netherlands ,21-30
4629,4629,113,EUR,12495.0,Deck Boat,Marinello ,"new boat from stock,Unleaded",new,2015.0,5.3,2.3,,Germany ,0-10
4630,4630,113,EUR,174900.0,Motor Yacht,Bavaria ,"Used boat,Diesel",Used,2015.0,10.28,3.59,GRP,Spain ,61-70
4631,4631,113,EUR,324500.0,Motor Yacht,,"Used boat,Diesel",Used,2006.0,14.95,4.75,Steel,Netherlands ,81-90
4632,4632,113,EUR,24999.0,Pilothouse,Quicksilver (Brunswick Marine) ,new boat from stock,new,2020.0,6.55,2.54,GRP,Germany ,11-20
4633,4633,113,EUR,69000.0,Sport Boat,Formula ,"Used boat,Unleaded",Used,1992.0,10.26,3.66,GRP,NordseekÃ¼ste,41-50
4634,4634,113,EUR,33000.0,Sport Boat,Sea Ray ,"Used boat,Unleaded",Used,2007.0,7.3,2.55,PVC,Slovak Republic ,11-20
4635,4635,113,EUR,65000.0,Motor Yacht,Fairline ,"Used boat,Diesel",Used,1994.0,10.43,3.36,GRP,Italy ,31-40
4636,4636,113,EUR,79000.0,Offshore Boat,,Used boat,Used,2011.0,9.93,2.64,,Italy ,41-50
4637,4637,113,EUR,27000.0,Pilothouse,Jeanneau ,"Used boat,Diesel",Used,2008.0,6.66,2.64,PVC,France ,11-20
4638,4638,113,DKK,220350.0,Trawler,Beneteau,Used boat,Used,2007.0,13.6,4.17,GRP,Denmark ,71-80
4639,4639,113,CHF,4554.0,Runabout,Kimple ,new boat from stock,new,2020.0,4.4,1.65,Aluminium,Switzerland ,0-10
4640,4640,113,EUR,500000.0,Hardtop,Prestige Yachts ,"Used boat,Diesel",Used,2019.0,13.9,4.29,,Spain ,81-90
4641,4641,113,EUR,45900.0,Sport Boat,Beneteau,"Used boat,Unleaded",Used,2017.0,6.96,2.66,PVC,France ,21-30
4642,4642,113,EUR,27000.0,Flybridge,Fairline ,"Used boat,Diesel",Used,1976.0,9.8,3.6,GRP,Italy ,11-20
4643,4643,112,EUR,85000.0,Motor Yacht,SAS-Vektor ,"Used boat,Diesel",Used,2006.0,10.0,2.0,GRP,Croatia (Hrvatska) ,41-50
4644,4644,112,EUR,41999.0,Deck Boat,Quicksilver (Brunswick Marine) ,"new boat from stock,Unleaded",new,2020.0,6.74,2.55,GRP,Germany ,21-30
4645,4645,112,EUR,104900.0,Sport Boat,Parker ,"new boat from stock,Unleaded",new,,8.3,2.8,GRP,Germany ,51-60
4646,4646,112,EUR,86000.0,Sport Boat,,"new boat from stock,Unleaded",new,2019.0,8.5,1.9,PVC,France ,41-50
4647,4647,112,EUR,65000.0,Trawler,Pedro ,Diesel,Diesel,1979.0,10.5,3.3,Steel,Germany ,31-40
4648,4648,112,EUR,19500.0,Deck Boat,Jeanneau ,"Used boat,Unleaded",Used,2000.0,6.05,2.44,,France ,0-10
4649,4649,112,EUR,49995.0,Motor Yacht,,Used boat,Used,1970.0,12.3,4.1,GRP,Netherlands ,31-40
4650,4650,112,EUR,892500.0,Runabout,Cobrey ,"Display Model,Diesel",Display,2019.0,16.0,4.61,GRP,Germany ,91-100
4651,4651,112,EUR,849000.0,Flybridge,Prestige Yachts ,"Used boat,Diesel",Used,2018.0,16.11,4.49,GRP,France ,91-100
4652,4652,112,EUR,95000.0,Sport Boat,Quicksilver ,"Used boat,Unleaded",Used,2017.0,8.3,2.55,GRP,Germany ,51-60
4653,4653,112,EUR,44900.0,Cabin Boat,Allegra ,"Used boat,Unleaded",Used,2017.0,6.35,2.45,GRP,Germany ,21-30
4654,4654,112,EUR,2490000.0,Mega Yacht,Leopard ,"Used boat,Diesel",Used,2006.0,32.16,7.59,GRP,Italy ,91-100
4655,4655,112,EUR,42000.0,Sport Boat,,Used boat,Used,1989.0,13.89,4.42,GRP,Italy ,21-30
4656,4656,112,EUR,109000.0,Trawler,Super van Craft ,"Used boat,Diesel",Used,1984.0,13.2,3.85,Steel,Netherlands ,51-60
4657,4657,112,EUR,18500.0,Sport Boat,Four Winns ,"Used boat,Unleaded",Used,1997.0,7.11,2.44,PVC,France ,0-10
4658,4658,112,EUR,109080.0,Pilothouse,Galia ,"new boat from stock,Unleaded",new,2020.0,7.64,2.74,GRP,Switzerland ,51-60
4659,4659,112,EUR,27500.0,Working Boat,,Used boat,Used,1934.0,13.56,3.22,Steel,Netherlands ,11-20
4660,4660,112,EUR,42000.0,Sport Boat,,"Used boat,Unleaded",Used,1994.0,11.45,3.6,,Italy ,21-30
4661,4661,112,EUR,115000.0,Motor Yacht,Monterey ,"Used boat,Unleaded",Used,2007.0,11.5,3.5,GRP,Netherlands ,51-60
4662,4662,112,EUR,1990000.0,Flybridge,Drettmann ,"Used boat,Diesel",Used,2012.0,23.67,6.6,,Croatia (Hrvatska) ,91-100
4663,4663,112,EUR,72500.0,Flybridge,Princess ,"Used boat,Diesel",Used,1986.0,13.58,4.17,GRP,Portugal ,41-50
4664,4664,112,EUR,60040.0,Bowrider,Sea Ray ,"new boat from stock,Unleaded",new,2020.0,6.55,2.54,GRP,Germany ,31-40
4665,4665,112,EUR,39900.0,Launch,,Used boat,Used,2019.0,7.0,2.1,GRP,Netherlands ,21-30
4666,4666,112,Â£,115942.0,Motor Yacht,Fairline ,"Used boat,Diesel",Used,1990.0,15.79,4.49,PVC,United Kingdom ,51-60
4667,4667,112,EUR,550000.0,Motor Yacht,Ferretti ,"Used boat,Diesel",Used,2011.0,15.67,4.94,,Italy ,81-90
4668,4668,112,EUR,55000.0,Flybridge,Piantoni (IT) ,"Used boat,Diesel",Used,1990.0,13.11,4.6,GRP,Italy ,31-40
4669,4669,112,CHF,49005.0,Fishing Boat,Amberg ,new boat from stock,new,2019.0,6.4,2.3,Aluminium,Switzerland ,21-30
4670,4670,112,EUR,29490.0,Runabout,Piantoni (IT) ,"Used boat,Unleaded",Used,1977.0,6.0,2.14,,Germany ,11-20
4671,4671,112,EUR,29900.0,Cabin Boat,Nicols ,"Used boat,Diesel",Used,1993.0,8.0,2.59,GRP,Germany ,11-20
4672,4672,112,EUR,679900.0,Passenger boat,,Diesel,Diesel,1991.0,33.33,5.16,Steel,Germany ,91-100
4673,4673,112,EUR,13800.0,Sport Boat,Hilter ,"Used boat,Unleaded",Used,1983.0,6.2,2.25,GRP,Germany ,0-10
4674,4674,112,EUR,1850000.0,Mega Yacht,Azimut ,"Used boat,Diesel",Used,2007.0,30.75,6.88,GRP,France,91-100
4675,4675,112,EUR,39000.0,Sport Boat,Cranchi ,"Used boat,Diesel",Used,2002.0,8.88,3.19,GRP,Italy ,21-30
4676,4676,112,EUR,1550000.0,Flybridge,Azimut ,"Used boat,Diesel",Used,2015.0,20.15,5.23,,France ,91-100
4677,4677,112,EUR,29900.0,Trawler,,Used boat,Used,1980.0,9.0,2.9,Steel,Netherlands ,11-20
4678,4678,112,EUR,63000.0,Motor Yacht,Fiart Mare ,"Used boat,Diesel",Used,1999.0,9.99,3.1,GRP,Italy ,31-40
4679,4679,112,EUR,98500.0,Cabin Boat,Bruno Abbate ,"Used boat,Unleaded",Used,1999.0,11.14,3.38,GRP,Germany ,51-60
4680,4680,112,EUR,159000.0,Runabout,Boesch ,"Used boat,Unleaded",Used,2005.0,7.1,2.4,Wood,Austria ,61-70
4681,4681,112,EUR,40000.0,Motor Yacht,Sealine ,Used boat,Used,1991.0,10.6,3.5,GRP,Spain ,21-30
4682,4682,112,EUR,50000.0,Motor Yacht,Calafuria ,"Used boat,Diesel",Used,1982.0,9.78,3.65,GRP,Croatia (Hrvatska),31-40
4683,4683,112,EUR,59500.0,Sport Boat,Adex Nautica ,"Used boat,Diesel",Used,2007.0,9.0,3.0,GRP,Croatia (Hrvatska) ,31-40
4684,4684,111,EUR,114900.0,Trawler,MBK ,"Used boat,Diesel",Used,,15.0,4.0,Steel,Germany ,51-60
4685,4685,111,EUR,61055.0,Deck Boat,Quicksilver ,"new boat from stock,Unleaded",new,,7.88,2.55,GRP,Germany ,31-40
4686,4686,111,EUR,229000.0,Motor Yacht,Innovazioni e Progetti ,"Used boat,Diesel",Used,2007.0,17.53,4.65,GRP,Croatia (Hrvatska),71-80
4687,4687,111,Â£,52200.0,"Cabin Boat,Classic",,"Used boat,Diesel",Used,1967.0,9.6,2.8,Wood,United Kingdom ,31-40
4688,4688,111,EUR,175000.0,Motor Yacht,Super van Craft ,Used boat,Used,1989.0,15.0,4.5,Steel,Netherlands ,61-70
4689,4689,111,EUR,488000.0,Motor Yacht,AICON Yachts ,"Used boat,Diesel",Used,2006.0,22.5,5.3,GRP,Greece ,81-90
4690,4690,111,EUR,69995.0,Cabin Boat,Stickl ,"new boat from stock,Electric",new,2020.0,6.6,2.1,GRP,Germany ,41-50
4691,4691,111,EUR,749500.0,Motor Yacht,Riviera ,Used boat,Used,2019.0,15.23,4.61,GRP,Sweden ,91-100
4692,4692,111,EUR,22000.0,Center console boat,Crownline ,"Used boat,Unleaded",Used,1996.0,7.5,2.59,GRP,Italy ,11-20
4693,4693,111,EUR,113950.0,Motor Yacht,Bayliner ,"new boat from stock,Diesel",new,2020.0,8.15,2.55,GRP,Germany ,51-60
4694,4694,111,EUR,189000.0,Motor Yacht,Aquastar ,"Used boat,Diesel",Used,2006.0,11.8,3.8,GRP,Netherlands ,61-70
4695,4695,111,EUR,199000.0,Motor Yacht,Bavaria ,"Used boat,Unleaded",Used,2015.0,13.29,3.99,GRP,Germany ,61-70
4696,4696,111,EUR,325000.0,Motor Yacht,Azimut ,"Used boat,Diesel",Used,2003.0,17.51,4.75,,Italy ,81-90
4697,4697,111,EUR,21000.0,Center console boat,Arkos ,Used boat,Used,2016.0,6.47,2.4,GRP,Malta,0-10
4698,4698,111,EUR,170000.0,Sport Boat,Sessa ,Used boat,Used,2012.0,9.93,3.45,,France,61-70
4699,4699,111,EUR,40000.0,Cabin Boat,Majoni ,Used boat,Used,1999.0,8.53,2.93,,Spain ,21-30
4700,4700,111,EUR,39000.0,Center console boat,,Used boat,Used,2006.0,11.0,2.34,GRP,Italy ,21-30
4701,4701,111,EUR,13000.0,Center console boat,Quicksilver ,"Used boat,Unleaded",Used,2009.0,5.09,2.29,,France ,0-10
4702,4702,111,EUR,14900.0,Motor Yacht,Sea Ray ,"Used boat,Unleaded",Used,1983.0,10.0,3.0,GRP,Croatia (Hrvatska) ,0-10
4703,4703,111,EUR,129000.0,Trawler,,Used boat,Used,2001.0,10.9,3.85,Steel,Netherlands ,51-60
4704,4704,111,EUR,49900.0,Pilothouse,Parker ,"Used boat,Unleaded",Used,2017.0,6.45,2.45,GRP,Germany ,21-30
4705,4705,111,EUR,75000.0,Center console boat,Sessa ,Used boat,Used,2009.0,8.93,2.99,GRP,Italy ,41-50
4706,4706,111,EUR,250000.0,Mega Yacht,,"Used boat,Diesel",Used,1960.0,31.5,6.35,Steel,Netherlands ,71-80
4707,4707,111,EUR,21699.0,Deck Boat,Quicksilver (Brunswick Marine) ,new boat from stock,new,2020.0,6.74,2.55,GRP,Germany ,11-20
4708,4708,111,EUR,40000.0,Flybridge,Piantoni (IT) ,"Used boat,Diesel",Used,1992.0,11.04,3.64,GRP,Italy ,21-30
4709,4709,111,EUR,339000.0,Hardtop,Bavaria ,"Used boat,Diesel",Used,2014.0,13.22,4.41,GRP,Spain ,81-90
4710,4710,111,CHF,18661.5,Sport Boat,Huber ,"new boat from stock,Unleaded",new,,5.5,1.59,GRP,Switzerland ,0-10
4711,4711,111,EUR,55000.0,Bowrider,Beneteau,"Used boat,Unleaded",Used,2016.0,7.64,2.66,PVC,Spain ,31-40
4712,4712,111,EUR,339500.0,Trawler,Linssen ,Used boat,Used,2014.0,12.85,4.3,Steel,Netherlands ,81-90
4713,4713,111,EUR,279000.0,Motor Yacht,Fairline ,"Used boat,Diesel",Used,2004.0,16.22,4.27,GRP,Spain ,71-80
4714,4714,111,EUR,92500.0,Motor Yacht,Cranchi ,"Used boat,Diesel",Used,1998.0,12.41,3.84,GRP,Portugal ,51-60
4715,4715,111,EUR,15999.0,Deck Boat,Quicksilver (Brunswick Marine) ,new boat from stock,new,2019.0,6.12,2.4,GRP,Germany ,0-10
4716,4716,111,EUR,88900.0,Flybridge,Beneteau,"Used boat,Diesel",Used,2004.0,10.0,3.0,GRP,Croatia (Hrvatska) ,41-50
4717,4717,111,EUR,128000.0,Hardtop,Sessa ,"Used boat,Diesel",Used,2006.0,13.12,3.85,GRP,Italy ,51-60
4718,4718,111,EUR,250000.0,Flybridge,,"Used boat,Diesel",Used,2016.0,12.44,4.34,GRP,Italy ,71-80
4719,4719,111,EUR,890000.0,Motor Yacht,Princess ,"Used boat,Diesel",Used,2013.0,19.39,4.99,GRP,Spain ,91-100
4720,4720,111,EUR,369000.0,Motor Yacht,Four Winns ,"new boat from stock,Unleaded",new,2020.0,11.0,3.9,GRP,Spain ,81-90
4721,4721,111,EUR,105000.0,Flybridge,Galeon ,"Used boat,Diesel",Used,2008.0,9.5,2.99,GRP,Switzerland ,51-60
4722,4722,111,EUR,22950.0,Launch,,new boat from stock,new,2020.0,7.5,2.5,,Germany ,11-20
4723,4723,111,CHF,12870.0,Sport Boat,Martin ,"Used boat,Diesel",Used,,5.7,1.9,Wood,Switzerland ,0-10
4724,4724,111,EUR,199900.0,Cabin Boat,Gobbi ,"Used boat,Diesel",Used,2004.0,13.97,4.25,GRP,France ,71-80
4725,4725,111,EUR,165490.0,Deck Boat,Invictus ,new boat from stock,new,2020.0,8.9,2.84,GRP,France,61-70
4726,4726,111,EUR,139000.0,Flybridge,Beneteau,"Used boat,Diesel",Used,2017.0,10.22,3.35,PVC,France ,61-70
4727,4727,111,CHF,25660.8,Center console boat,MP Watersport ,"new boat from stock,Unleaded",new,2020.0,5.6,2.05,GRP,Switzerland ,11-20
4728,4728,111,EUR,90000.0,Motor Yacht,Sessa ,"Used boat,Unleaded",Used,2014.0,11.0,3.0,GRP,Italy ,41-50
4729,4729,111,EUR,27900.0,Sport Boat,Sting ,new boat from stock,new,2016.0,6.08,2.37,GRP,Germany ,11-20
4730,4730,111,Â£,21982.0,Cabin Boat,Atlanta ,Used boat,Used,,7.37,2.08,,United Kingdom ,11-20
4731,4731,111,EUR,169000.0,Motor Yacht,Sealine ,"Used boat,Diesel",Used,2005.0,12.56,4.06,GRP,Spain ,61-70
4732,4732,111,EUR,159900.0,Hardtop,Beneteau,"Used boat,Diesel",Used,2013.0,12.32,3.77,PVC,France ,61-70
4733,4733,111,EUR,47990.0,Pilothouse,Beneteau,new boat from stock,new,2020.0,5.52,2.4,PVC,Spain ,21-30
4734,4734,111,EUR,44900.0,Motor Yacht,Eurocrown ,"Used boat,Unleaded",Used,2005.0,8.13,2.59,GRP,Germany ,21-30
4735,4735,111,EUR,69000.0,Sport Boat,,Used boat,Used,2001.0,9.68,3.26,GRP,Italy ,41-50
4736,4736,111,EUR,24500.0,Pilothouse,Beneteau,"Used boat,Diesel",Used,2008.0,6.53,2.59,PVC,France ,11-20
4737,4737,111,EUR,139500.0,Trawler,Vedette ,Used boat,Used,2019.0,8.45,3.23,GRP,Netherlands ,61-70
4738,4738,111,EUR,46500.0,Pilothouse,Beneteau,"new boat from stock,Unleaded",new,2020.0,7.48,2.95,GRP,Italy,21-30
4739,4739,111,EUR,140000.0,Motor Yacht,Gobbi ,"Used boat,Diesel",Used,2005.0,14.0,4.02,GRP,Italy ,61-70
4740,4740,111,EUR,109000.0,Sport Boat,Tornado ,"Used boat,Diesel",Used,2007.0,10.94,3.9,PVC,France ,51-60
4741,4741,111,EUR,79000.0,Trawler,,"Used boat,Diesel",Used,2013.0,10.75,3.05,Steel,Italy,41-50
4742,4742,111,EUR,385000.0,Trawler,Linssen ,"Used boat,Diesel",Used,2010.0,12.55,4.2,Steel,Netherlands ,81-90
4743,4743,111,EUR,1150000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2003.0,28.96,6.31,GRP,,91-100
4744,4744,111,EUR,289000.0,Sport Boat,Performance ,new boat from stock,new,2019.0,9.0,2.6,,Germany ,71-80
4745,4745,110,EUR,145000.0,Motor Yacht,Atlantis ,Used boat,Used,2006.0,13.53,4.02,,Italy ,61-70
4746,4746,110,EUR,45000.0,Sport Boat,Gobbi ,"Used boat,Diesel",Used,1983.0,9.44,3.52,GRP,Italy ,21-30
4747,4747,110,EUR,49000.0,Motor Yacht,Edership ,"Used boat,Diesel",Used,1981.0,11.53,4.02,GRP,Germany ,21-30
4748,4748,110,EUR,18800.0,Sport Boat,Drago Boats ,"Used boat,Unleaded",Used,2015.0,5.33,2.25,PVC,France ,0-10
4749,4749,110,DKK,32500.0,Motor Yacht,,Used boat,Used,1979.0,10.36,3.15,GRP,Denmark ,11-20
4750,4750,110,EUR,16900000.0,Mega Yacht,Bandido Yachts ,"new boat from stock,Diesel",new,2020.0,40.0,9.5,,Germany,91-100
4751,4751,110,EUR,22700.0,Center console boat,Beneteau,"Used boat,Unleaded",Used,2003.0,7.15,2.51,PVC,France ,11-20
4752,4752,110,EUR,250000.0,Hardtop,Sunseeker ,"Used boat,Diesel",Used,2002.0,16.13,4.44,GRP,Portugal ,71-80
4753,4753,110,EUR,46000.0,Motor Yacht,Azimut ,"Used boat,Diesel",Used,1989.0,11.02,3.96,GRP,Italy ,21-30
